Frequency (eV),Frequency (meV),vDOS Room Temperature,Frequency,Frequency (meV),vDOS Cryo Temperature
3.8808,3880.8,18.00001731,3.8814,3881.4,0.000016551
3.881,3881,18.00001682,3.8816,3881.6,0.000016442
3.8812,3881.2,18.00001731,3.8818,3881.8,0.000016559
3.8814,3881.4,18.00001682,3.882,3882,0.000016476
3.8816,3881.6,18.00001732,3.8822,3882.2,0.000016553
3.8818,3881.8,18.00001681,3.8824,3882.4,0.000016491
3.882,3882,18.00001731,3.8826,3882.6,0.000016555
3.8822,3882.2,18.0000168,3.8829,3882.9,0.000016484
3.8824,3882.4,18.00001729,3.8831,3883.1,0.000016545
3.8826,3882.6,18.00001682,3.8833,3883.3,0.000016462
3.8829,3882.9,18.0000173,3.8835,3883.5,0.000016549
3.8831,3883.1,18.00001681,3.8837,3883.7,0.00001646
3.8833,3883.3,18.0000173,3.8839,3883.9,0.000016531
3.8835,3883.5,18.00001683,3.8841,3884.1,0.000016476
3.8837,3883.7,18.00001731,3.8843,3884.3,0.00001654
3.8839,3883.9,18.0000168,3.8845,3884.5,0.00001647
3.8841,3884.1,18.0000173,3.8847,3884.7,0.000016546
3.8843,3884.3,18.0000168,3.8849,3884.9,0.000016472
3.8845,3884.5,18.0000173,3.8851,3885.1,0.000016565
3.8847,3884.7,18.00001681,3.8853,3885.3,0.000016465
3.8849,3884.9,18.00001729,3.8855,3885.5,0.000016541
3.8851,3885.1,18.00001681,3.8857,3885.7,0.00001647
3.8853,3885.3,18.00001732,3.886,3886,0.000016571
3.8855,3885.5,18.0000168,3.8862,3886.2,0.00001646
3.8857,3885.7,18.00001731,3.8864,3886.4,0.000016535
3.886,3886,18.00001682,3.8866,3886.6,0.00001649
3.8862,3886.2,18.0000173,3.8868,3886.8,0.000016542
3.8864,3886.4,18.00001683,3.887,3887,0.00001645
3.8866,3886.6,18.00001729,3.8872,3887.2,0.000016529
3.8868,3886.8,18.00001683,3.8874,3887.4,0.000016463
3.887,3887,18.00001732,3.8876,3887.6,0.000016543
3.8872,3887.2,18.00001682,3.8878,3887.8,0.000016471
3.8874,3887.4,18.00001729,3.888,3888,0.00001654
3.8876,3887.6,18.0000168,3.8882,3888.2,0.000016464
3.8878,3887.8,18.00001729,3.8884,3888.4,0.000016539
3.888,3888,18.00001682,3.8886,3888.6,0.000016458
3.8882,3888.2,18.00001728,3.8889,3888.9,0.000016551
3.8884,3888.4,18.00001682,3.8891,3889.1,0.000016466
3.8886,3888.6,18.0000173,3.8893,3889.3,0.000016545
3.8889,3888.9,18.00001683,3.8895,3889.5,0.00001649
3.8891,3889.1,18.0000173,3.8897,3889.7,0.000016531
3.8893,3889.3,18.00001681,3.8899,3889.9,0.000016466
3.8895,3889.5,18.00001729,3.8901,3890.1,0.000016544
3.8897,3889.7,18.00001679,3.8903,3890.3,0.000016472
3.8899,3889.9,18.00001729,3.8905,3890.5,0.000016545
3.8901,3890.1,18.00001682,3.8907,3890.7,0.000016471
3.8903,3890.3,18.00001728,3.8909,3890.9,0.000016537
3.8905,3890.5,18.00001681,3.8911,3891.1,0.000016456
3.8907,3890.7,18.00001727,3.8913,3891.3,0.000016531
3.8909,3890.9,18.00001681,3.8915,3891.5,0.000016455
3.8911,3891.1,18.0000173,3.8917,3891.7,0.000016541
3.8913,3891.3,18.00001682,3.892,3892,0.000016451
3.8915,3891.5,18.00001729,3.8922,3892.2,0.000016546
3.8917,3891.7,18.00001683,3.8924,3892.4,0.000016471
3.892,3892,18.0000173,3.8926,3892.6,0.000016551
3.8922,3892.2,18.00001682,3.8928,3892.8,0.000016459
3.8924,3892.4,18.0000173,3.893,3893,0.000016557
3.8926,3892.6,18.00001681,3.8932,3893.2,0.00001646
3.8928,3892.8,18.00001728,3.8934,3893.4,0.000016546
3.893,3893,18.0000168,3.8936,3893.6,0.000016456
3.8932,3893.2,18.00001728,3.8938,3893.8,0.000016544
3.8934,3893.4,18.00001683,3.894,3894,0.000016449
3.8936,3893.6,18.0000173,3.8942,3894.2,0.000016527
3.8938,3893.8,18.00001681,3.8944,3894.4,0.000016457
3.894,3894,18.00001729,3.8946,3894.6,0.000016513
3.8942,3894.2,18.00001683,3.8948,3894.8,0.000016458
3.8944,3894.4,18.00001729,3.8951,3895.1,0.000016532
3.8946,3894.6,18.00001681,3.8953,3895.3,0.000016453
3.8948,3894.8,18.00001729,3.8955,3895.5,0.000016532
3.8951,3895.1,18.0000168,3.8957,3895.7,0.000016447
3.8953,3895.3,18.00001726,3.8959,3895.9,0.000016559
3.8955,3895.5,18.0000168,3.8961,3896.1,0.000016442
3.8957,3895.7,18.00001727,3.8963,3896.3,0.000016537
3.8959,3895.9,18.00001682,3.8965,3896.5,0.000016481
3.8961,3896.1,18.00001728,3.8967,3896.7,0.00001652
3.8963,3896.3,18.00001681,3.8969,3896.9,0.000016466
3.8965,3896.5,18.00001726,3.8971,3897.1,0.000016531
3.8967,3896.7,18.00001682,3.8973,3897.3,0.000016464
3.8969,3896.9,18.00001728,3.8975,3897.5,0.000016536
3.8971,3897.1,18.00001684,3.8977,3897.7,0.000016454
3.8973,3897.3,18.00001729,3.898,3898,0.000016537
3.8975,3897.5,18.00001681,3.8982,3898.2,0.000016468
3.8977,3897.7,18.0000173,3.8984,3898.4,0.000016532
3.898,3898,18.0000168,3.8986,3898.6,0.000016454
3.8982,3898.2,18.00001728,3.8988,3898.8,0.000016512
3.8984,3898.4,18.00001681,3.899,3899,0.000016471
3.8986,3898.6,18.00001728,3.8992,3899.2,0.000016537
3.8988,3898.8,18.00001681,3.8994,3899.4,0.00001646
3.899,3899,18.00001727,3.8996,3899.6,0.000016521
3.8992,3899.2,18.00001682,3.8998,3899.8,0.000016463
3.8994,3899.4,18.00001728,3.9,3900,0.000016519
3.8996,3899.6,18.00001682,3.9002,3900.2,0.000016438
3.8998,3899.8,18.00001729,3.9004,3900.4,0.00001652
3.9,3900,18.00001683,3.9006,3900.6,0.000016448
3.9002,3900.2,18.00001728,3.9008,3900.8,0.000016536
3.9004,3900.4,18.00001682,3.9011,3901.1,0.000016449
3.9006,3900.6,18.00001727,3.9013,3901.3,0.000016533
3.9008,3900.8,18.00001681,3.9015,3901.5,0.000016462
3.9011,3901.1,18.00001726,3.9017,3901.7,0.000016521
3.9013,3901.3,18.00001681,3.9019,3901.9,0.000016453
3.9015,3901.5,18.00001727,3.9021,3902.1,0.000016517
3.9017,3901.7,18.0000168,3.9023,3902.3,0.000016457
3.9019,3901.9,18.00001727,3.9025,3902.5,0.000016545
3.9021,3902.1,18.00001682,3.9027,3902.7,0.000016453
3.9023,3902.3,18.00001726,3.9029,3902.9,0.000016538
3.9025,3902.5,18.00001683,3.9031,3903.1,0.000016464
3.9027,3902.7,18.00001727,3.9033,3903.3,0.000016537
3.9029,3902.9,18.00001681,3.9035,3903.5,0.000016473
3.9031,3903.1,18.00001728,3.9037,3903.7,0.000016522
3.9033,3903.3,18.0000168,3.9039,3903.9,0.000016443
3.9035,3903.5,18.00001725,3.9042,3904.2,0.0000165
3.9037,3903.7,18.00001682,3.9044,3904.4,0.000016448
3.9039,3903.9,18.00001726,3.9046,3904.6,0.000016526
3.9042,3904.2,18.0000168,3.9048,3904.8,0.000016453
3.9044,3904.4,18.00001728,3.905,3905,0.000016518
3.9046,3904.6,18.00001682,3.9052,3905.2,0.000016436
3.9048,3904.8,18.00001728,3.9054,3905.4,0.000016522
3.905,3905,18.00001681,3.9056,3905.6,0.00001645
3.9052,3905.2,18.00001726,3.9058,3905.8,0.000016531
3.9054,3905.4,18.00001683,3.906,3906,0.00001644
3.9056,3905.6,18.00001726,3.9062,3906.2,0.000016524
3.9058,3905.8,18.00001681,3.9064,3906.4,0.000016457
3.906,3906,18.00001725,3.9066,3906.6,0.000016525
3.9062,3906.2,18.00001682,3.9068,3906.8,0.000016439
3.9064,3906.4,18.00001726,3.907,3907,0.000016513
3.9066,3906.6,18.00001682,3.9073,3907.3,0.000016434
3.9068,3906.8,18.00001727,3.9075,3907.5,0.00001649
3.907,3907,18.0000168,3.9077,3907.7,0.000016436
3.9073,3907.3,18.00001725,3.9079,3907.9,0.00001652
3.9075,3907.5,18.0000168,3.9081,3908.1,0.000016445
3.9077,3907.7,18.00001727,3.9083,3908.3,0.00001651
3.9079,3907.9,18.00001681,3.9085,3908.5,0.000016435
3.9081,3908.1,18.00001724,3.9087,3908.7,0.000016523
3.9083,3908.3,18.0000168,3.9089,3908.9,0.000016445
3.9085,3908.5,18.00001725,3.9091,3909.1,0.000016526
3.9087,3908.7,18.00001681,3.9093,3909.3,0.00001644
3.9089,3908.9,18.00001724,3.9095,3909.5,0.000016512
3.9091,3909.1,18.00001682,3.9097,3909.7,0.000016451
3.9093,3909.3,18.00001724,3.9099,3909.9,0.000016512
3.9095,3909.5,18.00001681,3.9102,3910.2,0.000016445
3.9097,3909.7,18.00001725,3.9104,3910.4,0.000016512
3.9099,3909.9,18.00001682,3.9106,3910.6,0.000016442
3.9102,3910.2,18.00001724,3.9108,3910.8,0.000016527
3.9104,3910.4,18.00001683,3.911,3911,0.00001645
3.9106,3910.6,18.00001726,3.9112,3911.2,0.000016529
3.9108,3910.8,18.00001681,3.9114,3911.4,0.000016455
3.911,3911,18.00001725,3.9116,3911.6,0.000016526
3.9112,3911.2,18.00001681,3.9118,3911.8,0.000016459
3.9114,3911.4,18.00001725,3.912,3912,0.000016528
3.9116,3911.6,18.00001682,3.9122,3912.2,0.000016446
3.9118,3911.8,18.00001725,3.9124,3912.4,0.000016506
3.912,3912,18.00001682,3.9126,3912.6,0.000016448
3.9122,3912.2,18.00001724,3.9128,3912.8,0.000016508
3.9124,3912.4,18.00001681,3.913,3913,0.000016441
3.9126,3912.6,18.00001724,3.9133,3913.3,0.000016523
3.9128,3912.8,18.00001682,3.9135,3913.5,0.000016446
3.913,3913,18.00001723,3.9137,3913.7,0.000016507
3.9133,3913.3,18.00001682,3.9139,3913.9,0.000016448
3.9135,3913.5,18.00001725,3.9141,3914.1,0.000016494
3.9137,3913.7,18.00001681,3.9143,3914.3,0.00001644
3.9139,3913.9,18.00001725,3.9145,3914.5,0.000016513
3.9141,3914.1,18.00001682,3.9147,3914.7,0.000016434
3.9143,3914.3,18.00001724,3.9149,3914.9,0.000016505
3.9145,3914.5,18.00001683,3.9151,3915.1,0.00001646
3.9147,3914.7,18.00001724,3.9153,3915.3,0.000016509
3.9149,3914.9,18.00001681,3.9155,3915.5,0.000016445
3.9151,3915.1,18.00001724,3.9157,3915.7,0.00001653
3.9153,3915.3,18.00001682,3.9159,3915.9,0.000016433
3.9155,3915.5,18.00001724,3.9161,3916.1,0.000016497
3.9157,3915.7,18.00001679,3.9164,3916.4,0.00001643
3.9159,3915.9,18.00001724,3.9166,3916.6,0.000016511
3.9161,3916.1,18.0000168,3.9168,3916.8,0.000016426
3.9164,3916.4,18.00001724,3.917,3917,0.000016504
3.9166,3916.6,18.00001682,3.9172,3917.2,0.000016453
3.9168,3916.8,18.00001723,3.9174,3917.4,0.000016509
3.917,3917,18.00001682,3.9176,3917.6,0.000016446
3.9172,3917.2,18.00001724,3.9178,3917.8,0.000016523
3.9174,3917.4,18.00001683,3.918,3918,0.000016445
3.9176,3917.6,18.00001722,3.9182,3918.2,0.000016502
3.9178,3917.8,18.00001683,3.9184,3918.4,0.000016444
3.918,3918,18.00001724,3.9186,3918.6,0.00001651
3.9182,3918.2,18.0000168,3.9188,3918.8,0.000016412
3.9184,3918.4,18.00001722,3.919,3919,0.000016511
3.9186,3918.6,18.00001679,3.9193,3919.3,0.000016445
3.9188,3918.8,18.00001725,3.9195,3919.5,0.000016503
3.919,3919,18.00001682,3.9197,3919.7,0.000016427
3.9193,3919.3,18.00001724,3.9199,3919.9,0.000016502
3.9195,3919.5,18.00001682,3.9201,3920.1,0.000016429
3.9197,3919.7,18.00001726,3.9203,3920.3,0.000016502
3.9199,3919.9,18.00001681,3.9205,3920.5,0.000016436
3.9201,3920.1,18.00001724,3.9207,3920.7,0.000016526
3.9203,3920.3,18.00001681,3.9209,3920.9,0.00001645
3.9205,3920.5,18.00001724,3.9211,3921.1,0.000016493
3.9207,3920.7,18.0000168,3.9213,3921.3,0.000016429
3.9209,3920.9,18.00001722,3.9215,3921.5,0.000016501
3.9211,3921.1,18.00001682,3.9217,3921.7,0.000016422
3.9213,3921.3,18.00001722,3.9219,3921.9,0.000016499
3.9215,3921.5,18.00001681,3.9221,3922.1,0.000016455
3.9217,3921.7,18.00001722,3.9224,3922.4,0.000016483
3.9219,3921.9,18.00001679,3.9226,3922.6,0.000016439
3.9221,3922.1,18.00001722,3.9228,3922.8,0.000016496
3.9224,3922.4,18.00001682,3.923,3923,0.000016443
3.9226,3922.6,18.00001726,3.9232,3923.2,0.000016481
3.9228,3922.8,18.0000168,3.9234,3923.4,0.000016437
3.923,3923,18.00001723,3.9236,3923.6,0.000016503
3.9232,3923.2,18.00001682,3.9238,3923.8,0.000016429
3.9234,3923.4,18.00001722,3.924,3924,0.000016497
3.9236,3923.6,18.00001681,3.9242,3924.2,0.000016442
3.9238,3923.8,18.00001721,3.9244,3924.4,0.000016485
3.924,3924,18.00001681,3.9246,3924.6,0.000016422
3.9242,3924.2,18.00001722,3.9248,3924.8,0.000016492
3.9244,3924.4,18.00001681,3.925,3925,0.000016419
3.9246,3924.6,18.00001721,3.9252,3925.2,0.000016504
3.9248,3924.8,18.00001682,3.9255,3925.5,0.000016421
3.925,3925,18.00001723,3.9257,3925.7,0.000016487
3.9252,3925.2,18.00001681,3.9259,3925.9,0.000016429
3.9255,3925.5,18.00001723,3.9261,3926.1,0.000016514
3.9257,3925.7,18.00001681,3.9263,3926.3,0.00001645
3.9259,3925.9,18.00001723,3.9265,3926.5,0.000016492
3.9261,3926.1,18.00001683,3.9267,3926.7,0.000016443
3.9263,3926.3,18.00001722,3.9269,3926.9,0.000016492
3.9265,3926.5,18.00001681,3.9271,3927.1,0.000016427
3.9267,3926.7,18.00001722,3.9273,3927.3,0.000016497
3.9269,3926.9,18.00001681,3.9275,3927.5,0.000016429
3.9271,3927.1,18.00001722,3.9277,3927.7,0.000016499
3.9273,3927.3,18.00001681,3.9279,3927.9,0.000016434
3.9275,3927.5,18.00001724,3.9281,3928.1,0.000016475
3.9277,3927.7,18.00001681,3.9283,3928.3,0.000016416
3.9279,3927.9,18.00001722,3.9286,3928.6,0.000016491
3.9281,3928.1,18.00001682,3.9288,3928.8,0.000016417
3.9283,3928.3,18.00001722,3.929,3929,0.000016476
3.9286,3928.6,18.00001682,3.9292,3929.2,0.000016426
3.9288,3928.8,18.00001722,3.9294,3929.4,0.000016491
3.929,3929,18.00001681,3.9296,3929.6,0.000016446
3.9292,3929.2,18.00001721,3.9298,3929.8,0.000016505
3.9294,3929.4,18.00001679,3.93,3930,0.000016423
3.9296,3929.6,18.00001721,3.9302,3930.2,0.00001648
3.9298,3929.8,18.0000168,3.9304,3930.4,0.000016428
3.93,3930,18.00001721,3.9306,3930.6,0.000016473
3.9302,3930.2,18.00001681,3.9308,3930.8,0.000016424
3.9304,3930.4,18.00001719,3.931,3931,0.000016505
3.9306,3930.6,18.0000168,3.9312,3931.2,0.000016428
3.9308,3930.8,18.00001719,3.9315,3931.5,0.000016497
3.931,3931,18.0000168,3.9317,3931.7,0.000016443
3.9312,3931.2,18.00001719,3.9319,3931.9,0.000016494
3.9315,3931.5,18.0000168,3.9321,3932.1,0.000016428
3.9317,3931.7,18.00001721,3.9323,3932.3,0.000016494
3.9319,3931.9,18.0000168,3.9325,3932.5,0.000016429
3.9321,3932.1,18.00001721,3.9327,3932.7,0.000016488
3.9323,3932.3,18.0000168,3.9329,3932.9,0.000016422
3.9325,3932.5,18.00001719,3.9331,3933.1,0.000016495
3.9327,3932.7,18.00001681,3.9333,3933.3,0.000016428
3.9329,3932.9,18.0000172,3.9335,3933.5,0.0000165
3.9331,3933.1,18.0000168,3.9337,3933.7,0.000016428
3.9333,3933.3,18.0000172,3.9339,3933.9,0.000016483
3.9335,3933.5,18.00001681,3.9341,3934.1,0.00001642
3.9337,3933.7,18.00001722,3.9343,3934.3,0.000016491
3.9339,3933.9,18.00001682,3.9346,3934.6,0.000016427
3.9341,3934.1,18.00001721,3.9348,3934.8,0.000016498
3.9343,3934.3,18.00001681,3.935,3935,0.000016415
3.9346,3934.6,18.00001721,3.9352,3935.2,0.000016487
3.9348,3934.8,18.00001683,3.9354,3935.4,0.000016432
3.935,3935,18.00001721,3.9356,3935.6,0.000016508
3.9352,3935.2,18.0000168,3.9358,3935.8,0.000016418
3.9354,3935.4,18.0000172,3.936,3936,0.000016482
3.9356,3935.6,18.00001682,3.9362,3936.2,0.000016428
3.9358,3935.8,18.0000172,3.9364,3936.4,0.00001647
3.936,3936,18.00001682,3.9366,3936.6,0.000016426
3.9362,3936.2,18.00001717,3.9368,3936.8,0.000016468
3.9364,3936.4,18.00001681,3.937,3937,0.000016431
3.9366,3936.6,18.00001719,3.9372,3937.2,0.000016474
3.9368,3936.8,18.0000168,3.9374,3937.4,0.000016423
3.937,3937,18.00001722,3.9377,3937.7,0.000016486
3.9372,3937.2,18.00001681,3.9379,3937.9,0.000016424
3.9374,3937.4,18.00001719,3.9381,3938.1,0.00001648
3.9377,3937.7,18.00001678,3.9383,3938.3,0.000016417
3.9379,3937.9,18.00001719,3.9385,3938.5,0.00001648
3.9381,3938.1,18.00001681,3.9387,3938.7,0.000016411
3.9383,3938.3,18.00001718,3.9389,3938.9,0.000016483
3.9385,3938.5,18.00001681,3.9391,3939.1,0.000016415
3.9387,3938.7,18.00001719,3.9393,3939.3,0.000016481
3.9389,3938.9,18.0000168,3.9395,3939.5,0.000016427
3.9391,3939.1,18.00001719,3.9397,3939.7,0.000016481
3.9393,3939.3,18.00001682,3.9399,3939.9,0.000016425
3.9395,3939.5,18.00001719,3.9401,3940.1,0.000016481
3.9397,3939.7,18.00001682,3.9403,3940.3,0.000016423
3.9399,3939.9,18.00001719,3.9406,3940.6,0.00001646
3.9401,3940.1,18.00001682,3.9408,3940.8,0.000016433
3.9403,3940.3,18.0000172,3.941,3941,0.00001647
3.9406,3940.6,18.0000168,3.9412,3941.2,0.000016409
3.9408,3940.8,18.00001718,3.9414,3941.4,0.000016487
3.941,3941,18.00001681,3.9416,3941.6,0.000016417
3.9412,3941.2,18.00001718,3.9418,3941.8,0.000016483
3.9414,3941.4,18.0000168,3.942,3942,0.000016415
3.9416,3941.6,18.00001718,3.9422,3942.2,0.000016464
3.9418,3941.8,18.00001681,3.9424,3942.4,0.000016411
3.942,3942,18.00001719,3.9426,3942.6,0.000016481
3.9422,3942.2,18.00001681,3.9428,3942.8,0.000016413
3.9424,3942.4,18.00001719,3.943,3943,0.000016471
3.9426,3942.6,18.0000168,3.9432,3943.2,0.000016429
3.9428,3942.8,18.00001716,3.9434,3943.4,0.000016468
3.943,3943,18.0000168,3.9437,3943.7,0.000016412
3.9432,3943.2,18.00001717,3.9439,3943.9,0.000016474
3.9434,3943.4,18.00001681,3.9441,3944.1,0.00001642
3.9437,3943.7,18.00001717,3.9443,3944.3,0.000016485
3.9439,3943.9,18.0000168,3.9445,3944.5,0.000016419
3.9441,3944.1,18.00001719,3.9447,3944.7,0.000016483
3.9443,3944.3,18.0000168,3.9449,3944.9,0.000016421
3.9445,3944.5,18.00001716,3.9451,3945.1,0.000016477
3.9447,3944.7,18.00001682,3.9453,3945.3,0.000016418
3.9449,3944.9,18.00001717,3.9455,3945.5,0.000016464
3.9451,3945.1,18.00001682,3.9457,3945.7,0.000016434
3.9453,3945.3,18.00001718,3.9459,3945.9,0.000016466
3.9455,3945.5,18.00001681,3.9461,3946.1,0.000016424
3.9457,3945.7,18.00001719,3.9463,3946.3,0.000016459
3.9459,3945.9,18.00001681,3.9465,3946.5,0.000016417
3.9461,3946.1,18.00001719,3.9468,3946.8,0.000016475
3.9463,3946.3,18.0000168,3.947,3947,0.000016406
3.9465,3946.5,18.00001716,3.9472,3947.2,0.000016475
3.9468,3946.8,18.0000168,3.9474,3947.4,0.000016425
3.947,3947,18.00001717,3.9476,3947.6,0.000016462
3.9472,3947.2,18.00001681,3.9478,3947.8,0.000016427
3.9474,3947.4,18.00001719,3.948,3948,0.000016455
3.9476,3947.6,18.0000168,3.9482,3948.2,0.000016418
3.9478,3947.8,18.00001719,3.9484,3948.4,0.000016449
3.948,3948,18.00001681,3.9486,3948.6,0.00001643
3.9482,3948.2,18.00001719,3.9488,3948.8,0.000016464
3.9484,3948.4,18.0000168,3.949,3949,0.00001642
3.9486,3948.6,18.00001716,3.9492,3949.2,0.000016478
3.9488,3948.8,18.00001679,3.9494,3949.4,0.000016398
3.949,3949,18.00001716,3.9496,3949.6,0.000016464
3.9492,3949.2,18.00001681,3.9499,3949.9,0.000016398
3.9494,3949.4,18.00001715,3.9501,3950.1,0.000016468
3.9496,3949.6,18.00001681,3.9503,3950.3,0.000016413
3.9499,3949.9,18.00001717,3.9505,3950.5,0.000016457
3.9501,3950.1,18.00001681,3.9507,3950.7,0.00001641
3.9503,3950.3,18.00001716,3.9509,3950.9,0.000016461
3.9505,3950.5,18.00001683,3.9511,3951.1,0.000016416
3.9507,3950.7,18.00001717,3.9513,3951.3,0.000016459
3.9509,3950.9,18.0000168,3.9515,3951.5,0.000016407
3.9511,3951.1,18.00001717,3.9517,3951.7,0.000016454
3.9513,3951.3,18.00001682,3.9519,3951.9,0.000016411
3.9515,3951.5,18.00001719,3.9521,3952.1,0.000016473
3.9517,3951.7,18.00001681,3.9523,3952.3,0.000016407
3.9519,3951.9,18.00001717,3.9525,3952.5,0.000016476
3.9521,3952.1,18.00001682,3.9528,3952.8,0.000016395
3.9523,3952.3,18.00001717,3.953,3953,0.000016473
3.9525,3952.5,18.00001682,3.9532,3953.2,0.000016385
3.9528,3952.8,18.00001718,3.9534,3953.4,0.00001646
3.953,3953,18.00001679,3.9536,3953.6,0.000016395
3.9532,3953.2,18.00001717,3.9538,3953.8,0.000016475
3.9534,3953.4,18.0000168,3.954,3954,0.0000164
3.9536,3953.6,18.00001716,3.9542,3954.2,0.000016453
3.9538,3953.8,18.00001683,3.9544,3954.4,0.000016416
3.954,3954,18.00001717,3.9546,3954.6,0.00001645
3.9542,3954.2,18.00001682,3.9548,3954.8,0.0000164
3.9544,3954.4,18.00001717,3.955,3955,0.000016476
3.9546,3954.6,18.00001683,3.9552,3955.2,0.000016399
3.9548,3954.8,18.00001719,3.9554,3955.4,0.000016456
3.955,3955,18.00001681,3.9556,3955.6,0.000016401
3.9552,3955.2,18.00001715,3.9559,3955.9,0.000016447
3.9554,3955.4,18.00001681,3.9561,3956.1,0.000016423
3.9556,3955.6,18.00001718,3.9563,3956.3,0.00001644
3.9559,3955.9,18.0000168,3.9565,3956.5,0.000016416
3.9561,3956.1,18.00001716,3.9567,3956.7,0.000016455
3.9563,3956.3,18.00001681,3.9569,3956.9,0.000016394
3.9565,3956.5,18.00001718,3.9571,3957.1,0.00001645
3.9567,3956.7,18.00001681,3.9573,3957.3,0.000016414
3.9569,3956.9,18.00001716,3.9575,3957.5,0.000016477
3.9571,3957.1,18.0000168,3.9577,3957.7,0.000016424
3.9573,3957.3,18.00001715,3.9579,3957.9,0.000016472
3.9575,3957.5,18.00001681,3.9581,3958.1,0.000016422
3.9577,3957.7,18.00001717,3.9583,3958.3,0.000016455
3.9579,3957.9,18.00001681,3.9585,3958.5,0.000016417
3.9581,3958.1,18.00001715,3.9587,3958.7,0.000016447
3.9583,3958.3,18.00001679,3.959,3959,0.000016405
3.9585,3958.5,18.00001715,3.9592,3959.2,0.000016455
3.9587,3958.7,18.00001681,3.9594,3959.4,0.000016416
3.959,3959,18.00001714,3.9596,3959.6,0.000016454
3.9592,3959.2,18.00001682,3.9598,3959.8,0.000016417
3.9594,3959.4,18.00001715,3.96,3960,0.000016468
3.9596,3959.6,18.0000168,3.9602,3960.2,0.00001639
3.9598,3959.8,18.00001716,3.9604,3960.4,0.000016461
3.96,3960,18.0000168,3.9606,3960.6,0.00001642
3.9602,3960.2,18.00001712,3.9608,3960.8,0.000016448
3.9604,3960.4,18.00001682,3.961,3961,0.000016392
3.9606,3960.6,18.00001715,3.9612,3961.2,0.000016445
3.9608,3960.8,18.00001679,3.9614,3961.4,0.000016409
3.961,3961,18.00001714,3.9616,3961.6,0.000016468
3.9612,3961.2,18.00001681,3.9619,3961.9,0.000016403
3.9614,3961.4,18.00001716,3.9621,3962.1,0.00001646
3.9616,3961.6,18.0000168,3.9623,3962.3,0.000016396
3.9619,3961.9,18.00001715,3.9625,3962.5,0.000016471
3.9621,3962.1,18.0000168,3.9627,3962.7,0.000016403
3.9623,3962.3,18.00001713,3.9629,3962.9,0.000016453
3.9625,3962.5,18.0000168,3.9631,3963.1,0.000016409
3.9627,3962.7,18.00001715,3.9633,3963.3,0.000016449
3.9629,3962.9,18.00001681,3.9635,3963.5,0.000016391
3.9631,3963.1,18.00001716,3.9637,3963.7,0.000016436
3.9633,3963.3,18.00001683,3.9639,3963.9,0.000016391
3.9635,3963.5,18.00001714,3.9641,3964.1,0.000016463
3.9637,3963.7,18.0000168,3.9643,3964.3,0.000016369
3.9639,3963.9,18.00001715,3.9645,3964.5,0.000016451
3.9641,3964.1,18.00001681,3.9647,3964.7,0.000016387
3.9643,3964.3,18.00001716,3.965,3965,0.000016448
3.9645,3964.5,18.00001681,3.9652,3965.2,0.000016394
3.9647,3964.7,18.00001714,3.9654,3965.4,0.00001645
3.965,3965,18.00001682,3.9656,3965.6,0.000016395
3.9652,3965.2,18.00001716,3.9658,3965.8,0.000016474
3.9654,3965.4,18.0000168,3.966,3966,0.000016393
3.9656,3965.6,18.00001713,3.9662,3966.2,0.000016437
3.9658,3965.8,18.00001682,3.9664,3966.4,0.000016392
3.966,3966,18.00001714,3.9666,3966.6,0.000016449
3.9662,3966.2,18.00001684,3.9668,3966.8,0.000016402
3.9664,3966.4,18.00001715,3.967,3967,0.000016457
3.9666,3966.6,18.00001681,3.9672,3967.2,0.000016386
3.9668,3966.8,18.00001715,3.9674,3967.4,0.000016449
3.967,3967,18.00001679,3.9676,3967.6,0.000016401
3.9672,3967.2,18.00001714,3.9678,3967.8,0.000016466
3.9674,3967.4,18.0000168,3.9681,3968.1,0.000016402
