Frequency (eV),Frequency (meV),vDOS 300K
3.2086,3208.6,4.77924E-05
3.2088,3208.8,4.93728E-05
3.209,3209,4.78104E-05
3.2093,3209.3,4.93404E-05
3.2095,3209.5,4.77516E-05
3.2097,3209.7,4.93176E-05
3.2099,3209.9,4.77948E-05
3.2101,3210.1,4.93236E-05
3.2103,3210.3,4.77828E-05
3.2106,3210.6,4.93272E-05
3.2108,3210.8,4.77624E-05
3.211,3211,4.93524E-05
3.2112,3211.2,4.77456E-05
3.2114,3211.4,4.93032E-05
3.2116,3211.6,4.77576E-05
3.2119,3211.9,4.93368E-05
3.2121,3212.1,4.77348E-05
3.2123,3212.3,4.93116E-05
3.2125,3212.5,0.000047742
3.2127,3212.7,4.93296E-05
3.2129,3212.9,4.77108E-05
3.2132,3213.2,4.92936E-05
3.2134,3213.4,4.77708E-05
3.2136,3213.6,4.93056E-05
3.2138,3213.8,4.77096E-05
3.214,3214,4.93104E-05
3.2142,3214.2,4.77492E-05
3.2145,3214.5,4.92804E-05
3.2147,3214.7,0.000047718
3.2149,3214.9,4.92528E-05
3.2151,3215.1,4.77036E-05
3.2153,3215.3,4.93116E-05
3.2156,3215.6,0.000047718
3.2158,3215.8,0.000049242
3.216,3216,4.76808E-05
3.2162,3216.2,0.00004926
3.2164,3216.4,4.76628E-05
3.2166,3216.6,4.92912E-05
3.2169,3216.9,4.76796E-05
3.2171,3217.1,4.92324E-05
3.2173,3217.3,4.76928E-05
3.2175,3217.5,4.92312E-05
3.2177,3217.7,4.76136E-05
3.2179,3217.9,4.92156E-05
3.2182,3218.2,4.76064E-05
3.2184,3218.4,0.000049248
3.2186,3218.6,0.00004767
3.2188,3218.8,4.91856E-05
3.219,3219,4.76112E-05
3.2192,3219.2,4.92492E-05
3.2195,3219.5,4.76112E-05
3.2197,3219.7,0.000049212
3.2199,3219.9,4.76292E-05
3.2201,3220.1,4.92144E-05
3.2203,3220.3,0.000047634
3.2206,3220.6,4.91652E-05
3.2208,3220.8,4.75896E-05
3.221,3221,4.92024E-05
3.2212,3221.2,4.75944E-05
3.2214,3221.4,4.91568E-05
3.2216,3221.6,4.76472E-05
3.2219,3221.9,4.91532E-05
3.2221,3222.1,4.75992E-05
3.2223,3222.3,4.91472E-05
3.2225,3222.5,0.000047598
3.2227,3222.7,0.000049128
3.2229,3222.9,4.76712E-05
3.2232,3223.2,4.91592E-05
3.2234,3223.4,4.76304E-05
3.2236,3223.6,4.91148E-05
3.2238,3223.8,4.75704E-05
3.224,3224,0.00004911
3.2242,3224.2,4.76004E-05
3.2245,3224.5,4.91808E-05
3.2247,3224.7,4.75656E-05
3.2249,3224.9,4.91196E-05
3.2251,3225.1,4.76088E-05
3.2253,3225.3,4.91304E-05
3.2256,3225.6,0.000047586
3.2258,3225.8,4.90872E-05
3.226,3226,4.75272E-05
3.2262,3226.2,4.90932E-05
3.2264,3226.4,0.000047574
3.2266,3226.6,4.90872E-05
3.2269,3226.9,4.75824E-05
3.2271,3227.1,4.90872E-05
3.2273,3227.3,4.75524E-05
3.2275,3227.5,0.000049098
3.2277,3227.7,4.75608E-05
3.2279,3227.9,4.90836E-05
3.2282,3228.2,4.75596E-05
3.2284,3228.4,4.90824E-05
3.2286,3228.6,4.75896E-05
3.2288,3228.8,4.90536E-05
3.229,3229,4.75104E-05
3.2292,3229.2,4.90968E-05
3.2295,3229.5,0.00004752
3.2297,3229.7,4.90404E-05
3.2299,3229.9,4.75308E-05
3.2301,3230.1,4.90236E-05
3.2303,3230.3,0.000047526
3.2306,3230.6,0.000049038
3.2308,3230.8,4.74984E-05
3.231,3231,4.90236E-05
3.2312,3231.2,4.75212E-05
3.2314,3231.4,4.90212E-05
3.2316,3231.6,4.75272E-05
3.2319,3231.9,4.90416E-05
3.2321,3232.1,4.74984E-05
3.2323,3232.3,4.90056E-05
3.2325,3232.5,4.75176E-05
3.2327,3232.7,4.90356E-05
3.2329,3232.9,0.000047502
3.2332,3233.2,4.89708E-05
3.2334,3233.4,0.000047496
3.2336,3233.6,4.90272E-05
3.2338,3233.8,4.74816E-05
3.234,3234,4.90488E-05
3.2342,3234.2,4.74804E-05
3.2345,3234.5,4.89792E-05
3.2347,3234.7,4.74756E-05
3.2349,3234.9,4.90368E-05
3.2351,3235.1,4.74936E-05
3.2353,3235.3,0.000048978
3.2355,3235.5,4.74288E-05
3.2358,3235.8,4.89732E-05
3.236,3236,4.74468E-05
3.2362,3236.2,4.89456E-05
3.2364,3236.4,4.74504E-05
3.2366,3236.6,0.000048984
3.2369,3236.9,4.74024E-05
3.2371,3237.1,4.89696E-05
3.2373,3237.3,4.74216E-05
3.2375,3237.5,4.89564E-05
3.2377,3237.7,4.74528E-05
3.2379,3237.9,4.89696E-05
3.2382,3238.2,4.73796E-05
3.2384,3238.4,4.89384E-05
3.2386,3238.6,4.73892E-05
3.2388,3238.8,4.89576E-05
3.239,3239,0.0000474
3.2392,3239.2,4.89132E-05
3.2395,3239.5,4.74156E-05
3.2397,3239.7,0.000048948
3.2399,3239.9,4.73796E-05
3.2401,3240.1,0.000048912
3.2403,3240.3,4.73808E-05
3.2405,3240.5,4.89252E-05
3.2408,3240.8,4.73964E-05
3.241,3241,4.88664E-05
3.2412,3241.2,4.73964E-05
3.2414,3241.4,4.88808E-05
3.2416,3241.6,4.73712E-05
3.2419,3241.9,4.88988E-05
3.2421,3242.1,4.73724E-05
3.2423,3242.3,4.88484E-05
3.2425,3242.5,4.73664E-05
3.2427,3242.7,4.88796E-05
3.2429,3242.9,4.73784E-05
3.2432,3243.2,4.88628E-05
3.2434,3243.4,4.73412E-05
3.2436,3243.6,4.88652E-05
3.2438,3243.8,0.000047328
3.244,3244,4.88592E-05
3.2442,3244.2,0.000047364
3.2445,3244.5,4.88268E-05
3.2447,3244.7,4.73628E-05
3.2449,3244.9,4.88292E-05
3.2451,3245.1,4.73448E-05
3.2453,3245.3,4.88664E-05
3.2455,3245.5,0.000047304
3.2458,3245.8,4.88148E-05
3.246,3246,4.72956E-05
3.2462,3246.2,4.88328E-05
3.2464,3246.4,0.000047334
3.2466,3246.6,4.88208E-05
3.2469,3246.9,4.72764E-05
3.2471,3247.1,4.88304E-05
3.2473,3247.3,4.73388E-05
3.2475,3247.5,4.88352E-05
3.2477,3247.7,4.73184E-05
3.2479,3247.9,0.000048804
3.2482,3248.2,4.73472E-05
3.2484,3248.4,4.88532E-05
3.2486,3248.6,0.000047292
3.2488,3248.8,4.87788E-05
3.249,3249,4.72608E-05
3.2492,3249.2,4.88124E-05
3.2495,3249.5,4.72752E-05
3.2497,3249.7,0.000048792
3.2499,3249.9,0.00004728
3.2501,3250.1,4.87548E-05
3.2503,3250.3,0.000047274
3.2505,3250.5,0.000048732
3.2508,3250.8,4.72932E-05
3.251,3251,4.87212E-05
3.2512,3251.2,4.72392E-05
3.2514,3251.4,4.87668E-05
3.2516,3251.6,4.72692E-05
3.2518,3251.8,4.87212E-05
3.2521,3252.1,4.72296E-05
3.2523,3252.3,4.87776E-05
3.2525,3252.5,4.72392E-05
3.2527,3252.7,4.86792E-05
3.2529,3252.9,4.72332E-05
3.2532,3253.2,4.87476E-05
3.2534,3253.4,4.72032E-05
3.2536,3253.6,0.00004869
3.2538,3253.8,4.72176E-05
3.254,3254,4.87308E-05
3.2542,3254.2,4.71648E-05
3.2545,3254.5,4.87224E-05
3.2547,3254.7,4.72128E-05
3.2549,3254.9,4.87296E-05
3.2551,3255.1,4.72116E-05
3.2553,3255.3,0.000048654
3.2555,3255.5,4.72368E-05
3.2558,3255.8,4.86612E-05
3.256,3256,0.000047214
3.2562,3256.2,4.86732E-05
3.2564,3256.4,4.71936E-05
3.2566,3256.6,4.86708E-05
3.2568,3256.8,4.71504E-05
3.2571,3257.1,0.000048666
3.2573,3257.3,4.71756E-05
3.2575,3257.5,4.86336E-05
3.2577,3257.7,4.71852E-05
3.2579,3257.9,4.86816E-05
3.2582,3258.2,4.71672E-05
3.2584,3258.4,4.86504E-05
3.2586,3258.6,0.000047208
3.2588,3258.8,4.86984E-05
3.259,3259,4.71204E-05
3.2592,3259.2,4.86084E-05
3.2595,3259.5,4.71816E-05
3.2597,3259.7,0.000048612
3.2599,3259.9,0.00004713
3.2601,3260.1,4.86228E-05
3.2603,3260.3,4.71588E-05
3.2605,3260.5,4.86108E-05
3.2608,3260.8,4.71432E-05
3.261,3261,0.000048594
3.2612,3261.2,4.71576E-05
3.2614,3261.4,4.85772E-05
3.2616,3261.6,4.71408E-05
3.2618,3261.8,4.86432E-05
3.2621,3262.1,0.00004713
3.2623,3262.3,4.85724E-05
3.2625,3262.5,0.000047124
3.2627,3262.7,0.000048642
3.2629,3262.9,4.71108E-05
3.2632,3263.2,0.00004854
3.2634,3263.4,4.71492E-05
3.2636,3263.6,4.85868E-05
3.2638,3263.8,4.71432E-05
3.264,3264,4.86084E-05
3.2642,3264.2,4.71048E-05
3.2645,3264.5,4.85784E-05
3.2647,3264.7,4.71564E-05
3.2649,3264.9,0.000048564
3.2651,3265.1,4.70844E-05
3.2653,3265.3,4.85556E-05
3.2655,3265.5,4.71312E-05
3.2658,3265.8,4.85676E-05
3.266,3266,0.000047118
3.2662,3266.2,0.000048492
3.2664,3266.4,0.000047088
3.2666,3266.6,4.85748E-05
3.2668,3266.8,4.70604E-05
3.2671,3267.1,4.85328E-05
3.2673,3267.3,4.70652E-05
3.2675,3267.5,4.85352E-05
3.2677,3267.7,0.000047082
3.2679,3267.9,4.85172E-05
3.2682,3268.2,4.70556E-05
3.2684,3268.4,0.000048528
3.2686,3268.6,4.70268E-05
3.2688,3268.8,0.000048456
3.269,3269,0.000047088
3.2692,3269.2,4.84788E-05
3.2695,3269.5,0.000047046
3.2697,3269.7,0.000048468
3.2699,3269.9,4.70304E-05
3.2701,3270.1,4.84572E-05
3.2703,3270.3,4.70472E-05
3.2705,3270.5,4.84776E-05
3.2708,3270.8,0.00004704
3.271,3271,4.84476E-05
3.2712,3271.2,4.70244E-05
3.2714,3271.4,4.84692E-05
3.2716,3271.6,4.70424E-05
3.2718,3271.8,4.84068E-05
3.2721,3272.1,4.70268E-05
3.2723,3272.3,0.000048474
3.2725,3272.5,4.69956E-05
3.2727,3272.7,4.84476E-05
3.2729,3272.9,4.70328E-05
3.2731,3273.1,4.84692E-05
3.2734,3273.4,0.000046992
3.2736,3273.6,4.84236E-05
3.2738,3273.8,0.00004695
3.274,3274,4.84224E-05
3.2742,3274.2,4.69452E-05
3.2745,3274.5,0.000048438
3.2747,3274.7,4.69908E-05
3.2749,3274.9,4.83924E-05
3.2751,3275.1,4.69968E-05
3.2753,3275.3,0.000048414
3.2755,3275.5,4.69644E-05
3.2758,3275.8,4.84092E-05
3.276,3276,0.000046956
3.2762,3276.2,4.84272E-05
3.2764,3276.4,4.69044E-05
3.2766,3276.6,4.84032E-05
3.2768,3276.8,4.69764E-05
3.2771,3277.1,4.83432E-05
3.2773,3277.3,4.69356E-05
3.2775,3277.5,4.84152E-05
3.2777,3277.7,0.000046962
3.2779,3277.9,0.000048336
3.2781,3278.1,4.69788E-05
3.2784,3278.4,4.83408E-05
3.2786,3278.6,4.68744E-05
3.2788,3278.8,4.83456E-05
3.279,3279,4.69308E-05
3.2792,3279.2,4.84008E-05
3.2795,3279.5,4.69092E-05
3.2797,3279.7,0.00004833
3.2799,3279.9,4.69272E-05
3.2801,3280.1,4.83744E-05
3.2803,3280.3,0.000046956
3.2805,3280.5,0.00004833
3.2808,3280.8,4.69044E-05
3.281,3281,4.83852E-05
3.2812,3281.2,4.68768E-05
3.2814,3281.4,4.83156E-05
3.2816,3281.6,0.000046902
3.2818,3281.8,4.83216E-05
3.2821,3282.1,4.68624E-05
3.2823,3282.3,4.83396E-05
3.2825,3282.5,4.68612E-05
3.2827,3282.7,4.82952E-05
3.2829,3282.9,4.68996E-05
3.2831,3283.1,4.82928E-05
3.2834,3283.4,4.69368E-05
3.2836,3283.6,4.83408E-05
3.2838,3283.8,4.69152E-05
3.284,3284,0.000048282
3.2842,3284.2,4.68648E-05
3.2845,3284.5,4.82712E-05
3.2847,3284.7,4.68588E-05
3.2849,3284.9,4.83552E-05
3.2851,3285.1,0.000046866
3.2853,3285.3,4.82664E-05
3.2855,3285.5,4.68552E-05
3.2858,3285.8,4.82376E-05
3.286,3286,0.000046848
3.2862,3286.2,0.00004827
3.2864,3286.4,4.68864E-05
3.2866,3286.6,4.83012E-05
3.2868,3286.8,4.68864E-05
3.2871,3287.1,0.000048246
3.2873,3287.3,4.68456E-05
3.2875,3287.5,4.82868E-05
3.2877,3287.7,4.68168E-05
3.2879,3287.9,4.82352E-05
3.2881,3288.1,4.68648E-05
3.2884,3288.4,4.82328E-05
3.2886,3288.6,4.67964E-05
3.2888,3288.8,4.81848E-05
3.289,3289,4.68096E-05
3.2892,3289.2,4.82292E-05
3.2894,3289.4,4.68396E-05
3.2897,3289.7,4.82184E-05
3.2899,3289.9,4.67988E-05
3.2901,3290.1,4.82184E-05
3.2903,3290.3,4.68312E-05
3.2905,3290.5,4.82172E-05
3.2908,3290.8,4.68408E-05
3.291,3291,4.82256E-05
3.2912,3291.2,0.00004683
3.2914,3291.4,4.82088E-05
3.2916,3291.6,4.67424E-05
3.2918,3291.8,4.81752E-05
3.2921,3292.1,4.67772E-05
3.2923,3292.3,4.81944E-05
3.2925,3292.5,4.67304E-05
3.2927,3292.7,4.81944E-05
3.2929,3292.9,4.67292E-05
3.2931,3293.1,4.81464E-05
3.2934,3293.4,4.67592E-05
3.2936,3293.6,4.81824E-05
3.2938,3293.8,0.000046776
3.294,3294,4.81596E-05
3.2942,3294.2,4.67892E-05
3.2944,3294.4,4.81728E-05
3.2947,3294.7,4.67868E-05
3.2949,3294.9,4.81668E-05
3.2951,3295.1,4.67268E-05
3.2953,3295.3,4.82088E-05
3.2955,3295.5,4.67496E-05
3.2958,3295.8,0.000048162
3.296,3296,4.67568E-05
3.2962,3296.2,4.81296E-05
3.2964,3296.4,0.000046746
3.2966,3296.6,4.81224E-05
3.2968,3296.8,4.67472E-05
3.2971,3297.1,4.81332E-05
3.2973,3297.3,4.67628E-05
3.2975,3297.5,4.81368E-05
3.2977,3297.7,4.67592E-05
3.2979,3297.9,4.81128E-05
3.2981,3298.1,4.67424E-05
3.2984,3298.4,4.81584E-05
3.2986,3298.6,4.67148E-05
3.2988,3298.8,0.000048066
3.299,3299,4.66944E-05
3.2992,3299.2,4.81056E-05
3.2994,3299.4,4.66764E-05
3.2997,3299.7,4.80912E-05
3.2999,3299.9,0.000046728
3.3001,3300.1,4.81152E-05
3.3003,3300.3,4.66836E-05
3.3005,3300.5,0.000048084
3.3008,3300.8,4.66824E-05
3.301,3301,0.00004809
3.3012,3301.2,4.66752E-05
3.3014,3301.4,4.80384E-05
3.3016,3301.6,4.66608E-05
3.3018,3301.8,4.80864E-05
3.3021,3302.1,4.66848E-05
3.3023,3302.3,4.80312E-05
3.3025,3302.5,4.66596E-05
3.3027,3302.7,4.80396E-05
3.3029,3302.9,4.66392E-05
3.3031,3303.1,4.80444E-05
3.3034,3303.4,4.66848E-05
3.3036,3303.6,4.80528E-05
3.3038,3303.8,0.00004671
3.304,3304,4.80636E-05
3.3042,3304.2,4.66236E-05
3.3044,3304.4,4.80384E-05
3.3047,3304.7,4.66092E-05
3.3049,3304.9,4.80036E-05
3.3051,3305.1,4.66116E-05
3.3053,3305.3,4.80456E-05
3.3055,3305.5,4.66152E-05
3.3058,3305.8,4.80228E-05
3.306,3306,4.66356E-05
3.3062,3306.2,4.80276E-05
3.3064,3306.4,4.66188E-05
3.3066,3306.6,4.79856E-05
3.3068,3306.8,4.66092E-05
3.3071,3307.1,4.80216E-05
3.3073,3307.3,4.66332E-05
3.3075,3307.5,4.79628E-05
3.3077,3307.7,4.65672E-05
3.3079,3307.9,4.79904E-05
3.3081,3308.1,4.65972E-05
3.3084,3308.4,4.79568E-05
3.3086,3308.6,4.66176E-05
3.3088,3308.8,4.79604E-05
3.309,3309,4.65996E-05
3.3092,3309.2,4.79436E-05
3.3094,3309.4,4.66032E-05
3.3097,3309.7,4.79436E-05
3.3099,3309.9,0.000046584
3.3101,3310.1,4.79424E-05
3.3103,3310.3,4.65372E-05
3.3105,3310.5,4.79496E-05
3.3107,3310.7,4.65468E-05
3.311,3311,4.79232E-05
3.3112,3311.2,4.65312E-05
3.3114,3311.4,4.79388E-05
3.3116,3311.6,4.65492E-05
3.3118,3311.8,4.79448E-05
3.3121,3312.1,4.65336E-05
3.3123,3312.3,4.79112E-05
3.3125,3312.5,0.000046572
3.3127,3312.7,4.79472E-05
3.3129,3312.9,4.65252E-05
3.3131,3313.1,0.00004791
3.3134,3313.4,4.65156E-05
3.3136,3313.6,4.79292E-05
3.3138,3313.8,4.65756E-05
3.314,3314,4.78956E-05
3.3142,3314.2,4.65768E-05
3.3144,3314.4,4.79256E-05
3.3147,3314.7,4.65048E-05
3.3149,3314.9,4.78812E-05
3.3151,3315.1,4.65396E-05
3.3153,3315.3,4.78944E-05
3.3155,3315.5,4.65372E-05
3.3157,3315.7,4.78932E-05
3.316,3316,4.65132E-05
3.3162,3316.2,4.78416E-05
3.3164,3316.4,4.65156E-05
3.3166,3316.6,0.000047886
3.3168,3316.8,0.000046554
3.3171,3317.1,4.78704E-05
3.3173,3317.3,4.65072E-05
3.3175,3317.5,4.79232E-05
3.3177,3317.7,4.64892E-05
3.3179,3317.9,4.77828E-05
3.3181,3318.1,4.64988E-05
3.3184,3318.4,4.78524E-05
3.3186,3318.6,0.000046458
3.3188,3318.8,4.78608E-05
3.319,3319,0.000046476
3.3192,3319.2,4.78824E-05
3.3194,3319.4,4.64712E-05
3.3197,3319.7,4.78476E-05
3.3199,3319.9,0.000046392
3.3201,3320.1,4.78128E-05
3.3203,3320.3,0.000046464
3.3205,3320.5,4.77912E-05
3.3207,3320.7,0.00004647
3.321,3321,4.78272E-05
3.3212,3321.2,4.64616E-05
3.3214,3321.4,4.78296E-05
3.3216,3321.6,4.64196E-05
3.3218,3321.8,4.77768E-05
3.3221,3322.1,4.64472E-05
3.3223,3322.3,4.77864E-05
3.3225,3322.5,0.000046482
3.3227,3322.7,0.000047784
3.3229,3322.9,4.64712E-05
3.3231,3323.1,4.77936E-05
3.3234,3323.4,4.64568E-05
3.3236,3323.6,4.77564E-05
3.3238,3323.8,0.00004641
3.324,3324,4.77852E-05
3.3242,3324.2,4.64304E-05
3.3244,3324.4,4.77612E-05
3.3247,3324.7,4.63992E-05
3.3249,3324.9,4.77696E-05
3.3251,3325.1,4.64064E-05
3.3253,3325.3,4.77684E-05
3.3255,3325.5,0.000046416
3.3257,3325.7,4.77264E-05
3.326,3326,4.63764E-05
3.3262,3326.2,0.000047736
3.3264,3326.4,0.000046374
3.3266,3326.6,4.77492E-05
3.3268,3326.8,0.00004638
3.327,3327,4.77072E-05
3.3273,3327.3,4.63968E-05
3.3275,3327.5,4.77312E-05
3.3277,3327.7,0.000046344
3.3279,3327.9,4.77108E-05
3.3281,3328.1,4.63692E-05
3.3284,3328.4,4.77144E-05
3.3286,3328.6,4.63848E-05
3.3288,3328.8,0.000047706
3.329,3329,4.63692E-05
3.3292,3329.2,4.77348E-05
3.3294,3329.4,4.64076E-05
3.3297,3329.7,4.76964E-05
3.3299,3329.9,4.63944E-05
3.3301,3330.1,0.000047694
3.3303,3330.3,0.00004638
3.3305,3330.5,4.76952E-05
3.3307,3330.7,4.63128E-05
3.331,3331,4.76676E-05
3.3312,3331.2,4.63656E-05
3.3314,3331.4,4.77096E-05
3.3316,3331.6,0.000046362
3.3318,3331.8,0.000047664
3.332,3332,4.63392E-05
3.3323,3332.3,4.76784E-05
3.3325,3332.5,4.63296E-05
3.3327,3332.7,4.76436E-05
3.3329,3332.9,4.63608E-05
3.3331,3333.1,4.76736E-05
3.3334,3333.4,0.00004629
3.3336,3333.6,4.76448E-05
3.3338,3333.8,4.63464E-05
3.334,3334,4.76784E-05
3.3342,3334.2,4.62984E-05
3.3344,3334.4,0.000047652
3.3347,3334.7,4.62864E-05
3.3349,3334.9,4.76112E-05
3.3351,3335.1,4.63056E-05
3.3353,3335.3,4.75728E-05
3.3355,3335.5,0.000046308
3.3357,3335.7,4.76496E-05
3.336,3336,4.62624E-05
3.3362,3336.2,4.76208E-05
3.3364,3336.4,4.62768E-05
3.3366,3336.6,4.75932E-05
3.3368,3336.8,4.62756E-05
3.337,3337,4.76016E-05
3.3373,3337.3,4.63104E-05
3.3375,3337.5,0.000047598
3.3377,3337.7,4.62924E-05
3.3379,3337.9,4.76052E-05
3.3381,3338.1,0.00004626
3.3384,3338.4,4.75716E-05
3.3386,3338.6,4.62504E-05
3.3388,3338.8,0.000047586
3.339,3339,4.62552E-05
3.3392,3339.2,4.75596E-05
3.3394,3339.4,0.000046266
3.3397,3339.7,4.75968E-05
3.3399,3339.9,0.000046266
3.3401,3340.1,4.75836E-05
3.3403,3340.3,4.62456E-05
3.3405,3340.5,4.75788E-05
3.3407,3340.7,4.62744E-05
3.341,3341,4.75452E-05
3.3412,3341.2,4.62828E-05
3.3414,3341.4,4.75596E-05
3.3416,3341.6,4.62492E-05
3.3418,3341.8,4.75596E-05
3.342,3342,4.62456E-05
3.3423,3342.3,4.75308E-05
3.3425,3342.5,4.62096E-05
3.3427,3342.7,4.75428E-05
3.3429,3342.9,4.62312E-05
3.3431,3343.1,4.75272E-05
3.3434,3343.4,4.62276E-05
3.3436,3343.6,4.74912E-05
3.3438,3343.8,4.61688E-05
3.344,3344,4.75176E-05
3.3442,3344.2,0.000046206
3.3444,3344.4,4.75344E-05
3.3447,3344.7,4.62276E-05
3.3449,3344.9,4.75668E-05
3.3451,3345.1,4.61712E-05
3.3453,3345.3,4.74984E-05
3.3455,3345.5,4.61952E-05
3.3457,3345.7,4.75236E-05
3.346,3346,0.000046236
3.3462,3346.2,4.75404E-05
3.3464,3346.4,4.62048E-05
3.3466,3346.6,4.74864E-05
3.3468,3346.8,0.000046194
3.347,3347,4.74948E-05
3.3473,3347.3,4.61448E-05
3.3475,3347.5,4.74828E-05
3.3477,3347.7,4.62084E-05
3.3479,3347.9,4.74396E-05
3.3481,3348.1,4.61532E-05
3.3483,3348.3,4.75152E-05
3.3486,3348.6,4.61904E-05
3.3488,3348.8,4.74732E-05
3.349,3349,4.61004E-05
3.3492,3349.2,0.000047484
3.3494,3349.4,4.60992E-05
3.3497,3349.7,4.74552E-05
3.3499,3349.9,4.61376E-05
3.3501,3350.1,4.73976E-05
3.3503,3350.3,4.61664E-05
3.3505,3350.5,4.74744E-05
3.3507,3350.7,4.61928E-05
3.351,3351,4.74324E-05
3.3512,3351.2,4.61796E-05
3.3514,3351.4,4.73964E-05
3.3516,3351.6,0.0000462
3.3518,3351.8,4.74156E-05
3.352,3352,4.61268E-05
3.3523,3352.3,4.74024E-05
3.3525,3352.5,4.61448E-05
3.3527,3352.7,4.74396E-05
3.3529,3352.9,4.61328E-05
3.3531,3353.1,4.73832E-05
3.3533,3353.3,0.000046086
3.3536,3353.6,0.000047382
3.3538,3353.8,0.000046092
3.354,3354,4.74396E-05
3.3542,3354.2,4.60932E-05
3.3544,3354.4,0.000047394
3.3547,3354.7,4.61076E-05
3.3549,3354.9,4.73772E-05
3.3551,3355.1,4.60896E-05
3.3553,3355.3,0.000047394
3.3555,3355.5,0.00004608
3.3557,3355.7,0.000047394
3.356,3356,4.61088E-05
3.3562,3356.2,4.73484E-05
3.3564,3356.4,0.000046074
3.3566,3356.6,4.73748E-05
3.3568,3356.8,4.60992E-05
3.357,3357,4.73928E-05
3.3573,3357.3,4.60764E-05
3.3575,3357.5,4.73592E-05
3.3577,3357.7,0.000046086
3.3579,3357.9,0.00004734
3.3581,3358.1,4.60812E-05
3.3583,3358.3,4.73568E-05
3.3586,3358.6,4.60668E-05
3.3588,3358.8,4.73808E-05
3.359,3359,4.60956E-05
3.3592,3359.2,4.73244E-05
3.3594,3359.4,4.60308E-05
3.3597,3359.7,4.73784E-05
3.3599,3359.9,4.60032E-05
3.3601,3360.1,4.73388E-05
3.3603,3360.3,4.60344E-05
3.3605,3360.5,4.72848E-05
3.3607,3360.7,4.60092E-05
3.361,3361,4.73052E-05
3.3612,3361.2,4.60212E-05
3.3614,3361.4,4.73232E-05
3.3616,3361.6,4.60368E-05
3.3618,3361.8,4.73052E-05
3.362,3362,4.60284E-05
3.3623,3362.3,4.73292E-05
3.3625,3362.5,0.000045978
3.3627,3362.7,4.73376E-05
3.3629,3362.9,4.60176E-05
3.3631,3363.1,4.72632E-05
3.3633,3363.3,4.60356E-05
3.3636,3363.6,4.72728E-05
3.3638,3363.8,4.59876E-05
3.364,3364,4.72884E-05
3.3642,3364.2,4.59972E-05
3.3644,3364.4,4.72716E-05
3.3646,3364.6,4.59984E-05
3.3649,3364.9,4.72308E-05
3.3651,3365.1,4.59852E-05
3.3653,3365.3,4.72548E-05
3.3655,3365.5,4.59828E-05
3.3657,3365.7,0.000047322
3.366,3366,4.59888E-05
3.3662,3366.2,4.72308E-05
3.3664,3366.4,4.59828E-05
3.3666,3366.6,0.000047286
3.3668,3366.8,4.59828E-05
3.367,3367,4.72056E-05
3.3673,3367.3,4.59552E-05
3.3675,3367.5,4.72584E-05
3.3677,3367.7,4.60152E-05
3.3679,3367.9,4.72188E-05
3.3681,3368.1,4.59708E-05
3.3683,3368.3,0.000047244
3.3686,3368.6,4.59588E-05
3.3688,3368.8,4.72188E-05
3.369,3369,4.59396E-05
3.3692,3369.2,4.72176E-05
3.3694,3369.4,4.59528E-05
3.3696,3369.6,4.71696E-05
3.3699,3369.9,4.59468E-05
3.3701,3370.1,4.72068E-05
3.3703,3370.3,4.59636E-05
3.3705,3370.5,4.72164E-05
3.3707,3370.7,0.000045996
3.371,3371,4.71792E-05
3.3712,3371.2,4.59528E-05
3.3714,3371.4,4.71552E-05
3.3716,3371.6,4.59396E-05
3.3718,3371.8,4.71504E-05
3.372,3372,4.59324E-05
3.3723,3372.3,4.71744E-05
3.3725,3372.5,4.59108E-05
3.3727,3372.7,4.71648E-05
3.3729,3372.9,4.59468E-05
3.3731,3373.1,4.71768E-05
3.3733,3373.3,4.59252E-05
3.3736,3373.6,4.71528E-05
3.3738,3373.8,4.58868E-05
3.374,3374,4.71324E-05
3.3742,3374.2,0.000045936
3.3744,3374.4,4.71588E-05
3.3746,3374.6,4.58748E-05
3.3749,3374.9,4.71672E-05
3.3751,3375.1,4.58748E-05
3.3753,3375.3,4.71528E-05
3.3755,3375.5,4.58832E-05
3.3757,3375.7,0.000047088
3.376,3376,4.59144E-05
3.3762,3376.2,4.71408E-05
3.3764,3376.4,4.58964E-05
3.3766,3376.6,0.00004719
3.3768,3376.8,4.58724E-05
3.377,3377,0.00004713
3.3773,3377.3,4.59216E-05
3.3775,3377.5,4.71828E-05
3.3777,3377.7,4.58724E-05
3.3779,3377.9,4.71372E-05
3.3781,3378.1,4.58772E-05
3.3783,3378.3,4.70988E-05
3.3786,3378.6,4.58844E-05
3.3788,3378.8,4.71132E-05
3.379,3379,0.000045882
3.3792,3379.2,4.70928E-05
3.3794,3379.4,4.58352E-05
3.3796,3379.6,4.71228E-05
3.3799,3379.9,0.000045858
3.3801,3380.1,4.70784E-05
3.3803,3380.3,4.58724E-05
3.3805,3380.5,4.71408E-05
3.3807,3380.7,4.58652E-05
3.381,3381,4.70988E-05
3.3812,3381.2,4.58376E-05
3.3814,3381.4,4.70196E-05
3.3816,3381.6,4.58016E-05
3.3818,3381.8,4.70808E-05
3.382,3382,4.58592E-05
3.3823,3382.3,0.000047094
3.3825,3382.5,4.58604E-05
3.3827,3382.7,4.70904E-05
3.3829,3382.9,4.58184E-05
3.3831,3383.1,4.70832E-05
3.3833,3383.3,0.000045858
3.3836,3383.6,4.70016E-05
