Frequency (eV),Frequency (meV),vDOS
3.843759996,3843.759996,0.000025872
3.844007965,3844.007965,0.000026212
3.844131949,3844.131949,0.000025878
3.844379918,3844.379918,0.000026209
3.844627886,3844.627886,0.000025875
3.84475187,3844.75187,0.000026213
3.844999839,3844.999839,0.000025877
3.845247807,3845.247807,0.000026218
3.845371792,3845.371792,0.000025864
3.84561976,3845.61976,0.000026203
3.845867729,3845.867729,0.000025873
3.845991713,3845.991713,0.000026208
3.846239681,3846.239681,0.000025877
3.84648765,3846.48765,0.000026205
3.846611634,3846.611634,0.000025872
3.846859603,3846.859603,0.000026201
3.847107571,3847.107571,0.000025875
3.847231555,3847.231555,0.000026205
3.847479524,3847.479524,0.00002587
3.847727493,3847.727493,0.000026202
3.847851477,3847.851477,0.000025869
3.848099445,3848.099445,0.000026202
3.848347414,3848.347414,0.000025869
3.848471398,3848.471398,0.000026212
3.848719367,3848.719367,0.000025864
3.848967335,3848.967335,0.000026203
3.849091319,3849.091319,0.000025871
3.849339288,3849.339288,0.000026202
3.849587256,3849.587256,0.000025867
3.849711241,3849.711241,0.000026197
3.849959209,3849.959209,0.000025867
3.850207178,3850.207178,0.0000262
3.850331162,3850.331162,0.000025866
3.85057913,3850.57913,0.000026194
3.850827099,3850.827099,0.000025868
3.850951083,3850.951083,0.000026187
3.851199052,3851.199052,0.000025869
3.85144702,3851.44702,0.000026194
3.851571005,3851.571005,0.00002586
3.851818973,3851.818973,0.00002619
3.852066942,3852.066942,0.000025854
3.852190926,3852.190926,0.000026197
3.852438894,3852.438894,0.000025869
3.852686863,3852.686863,0.000026191
3.852810847,3852.810847,0.000025852
3.853058816,3853.058816,0.00002618
3.853306784,3853.306784,0.000025865
3.853430768,3853.430768,0.000026192
3.853678737,3853.678737,0.000025858
3.853926705,3853.926705,0.000026189
3.85405069,3854.05069,0.000025849
3.854298658,3854.298658,0.000026194
3.854546627,3854.546627,0.000025865
3.854670611,3854.670611,0.000026182
3.85491858,3854.91858,0.000025857
3.855166548,3855.166548,0.00002618
3.855290532,3855.290532,0.000025853
3.855538501,3855.538501,0.000026183
3.855786469,3855.786469,0.000025856
3.855910454,3855.910454,0.000026177
3.856158422,3856.158422,0.000025855
3.856406391,3856.406391,0.000026181
3.856654359,3856.654359,0.000025857
3.856778343,3856.778343,0.00002618
3.857026312,3857.026312,0.000025855
3.85727428,3857.27428,0.000026164
3.857398265,3857.398265,0.000025853
3.857646233,3857.646233,0.000026175
3.857894202,3857.894202,0.000025862
3.858018186,3858.018186,0.000026178
3.858266155,3858.266155,0.000025862
3.858514123,3858.514123,0.00002617
3.858638107,3858.638107,0.000025853
3.858886076,3858.886076,0.000026163
3.859134044,3859.134044,0.000025848
3.859258029,3859.258029,0.000026165
3.859505997,3859.505997,0.000025854
3.859753966,3859.753966,0.000026174
3.85987795,3859.87795,0.000025848
3.860125918,3860.125918,0.000026168
3.860373887,3860.373887,0.000025856
3.860497871,3860.497871,0.000026172
3.86074584,3860.74584,0.000025844
3.860993808,3860.993808,0.00002616
3.861117792,3861.117792,0.000025851
3.861365761,3861.365761,0.000026158
3.86161373,3861.61373,0.000025849
3.861737714,3861.737714,0.000026151
3.861985682,3861.985682,0.00002585
3.862233651,3862.233651,0.000026165
3.862357635,3862.357635,0.000025854
3.862605604,3862.605604,0.000026156
3.862853572,3862.853572,0.000025845
3.862977556,3862.977556,0.000026165
3.863225525,3863.225525,0.000025851
3.863473493,3863.473493,0.000026158
3.863597478,3863.597478,0.000025842
3.863845446,3863.845446,0.000026167
3.864093415,3864.093415,0.000025846
3.864217399,3864.217399,0.000026158
3.864465367,3864.465367,0.000025842
3.864713336,3864.713336,0.00002616
3.86483732,3864.83732,0.000025835
3.865085289,3865.085289,0.000026158
3.865333257,3865.333257,0.000025845
3.865457242,3865.457242,0.000026146
3.86570521,3865.70521,0.000025835
3.865953179,3865.953179,0.000026148
3.866077163,3866.077163,0.000025844
3.866325131,3866.325131,0.000026165
3.8665731,3866.5731,0.000025841
3.866697084,3866.697084,0.000026142
3.866945053,3866.945053,0.000025843
3.867193021,3867.193021,0.000026146
3.867317005,3867.317005,0.000025836
3.867564974,3867.564974,0.000026145
3.867812942,3867.812942,0.00002583
3.867936927,3867.936927,0.000026147
3.868184895,3868.184895,0.000025836
3.868432864,3868.432864,0.000026146
3.868556848,3868.556848,0.000025829
3.868804817,3868.804817,0.000026141
3.869052785,3869.052785,0.000025831
3.869176769,3869.176769,0.000026145
3.869424738,3869.424738,0.000025833
3.869672706,3869.672706,0.000026146
3.869796691,3869.796691,0.000025829
3.870044659,3870.044659,0.000026137
3.870292628,3870.292628,0.000025835
3.870416612,3870.416612,0.00002614
3.87066458,3870.66458,0.000025836
3.870912549,3870.912549,0.000026148
3.871036533,3871.036533,0.00002583
3.871284502,3871.284502,0.000026135
3.87153247,3871.53247,0.000025825
3.871656454,3871.656454,0.000026134
3.871904423,3871.904423,0.000025834
3.872152392,3872.152392,0.000026138
3.872276376,3872.276376,0.000025832
3.872524344,3872.524344,0.000026127
3.872772313,3872.772313,0.00002583
3.872896297,3872.896297,0.000026134
3.873144266,3873.144266,0.000025834
3.873392234,3873.392234,0.000026132
3.873516218,3873.516218,0.000025834
3.873764187,3873.764187,0.000026134
3.874012155,3874.012155,0.000025826
3.87413614,3874.13614,0.000026129
3.874384108,3874.384108,0.000025817
3.874632077,3874.632077,0.000026132
3.874756061,3874.756061,0.000025831
3.875004029,3875.004029,0.000026125
3.875251998,3875.251998,0.000025828
3.875375982,3875.375982,0.000026126
3.875623951,3875.623951,0.00002583
3.875871919,3875.871919,0.000026132
3.875995904,3875.995904,0.000025824
3.876243872,3876.243872,0.000026116
3.876491841,3876.491841,0.000025822
3.876615825,3876.615825,0.000026125
3.876863793,3876.863793,0.000025823
3.877111762,3877.111762,0.000026132
3.877235746,3877.235746,0.000025822
3.877483715,3877.483715,0.000026129
3.877731683,3877.731683,0.000025813
3.877855667,3877.855667,0.000026119
3.878103636,3878.103636,0.000025831
3.878351604,3878.351604,0.000026117
3.878475589,3878.475589,0.000025809
3.878723557,3878.723557,0.000026118
3.878971526,3878.971526,0.000025829
3.87909551,3879.09551,0.000026121
3.879343479,3879.343479,0.000025821
3.879591447,3879.591447,0.000026123
3.879715431,3879.715431,0.000025814
3.8799634,3879.9634,0.000026112
3.880211368,3880.211368,0.000025822
3.880335353,3880.335353,0.000026112
3.880583321,3880.583321,0.00002581
3.88083129,3880.83129,0.000026113
3.880955274,3880.955274,0.000025815
3.881203242,3881.203242,0.000026114
3.881451211,3881.451211,0.000025824
3.881575195,3881.575195,0.000026116
3.881823164,3881.823164,0.000025827
3.882071132,3882.071132,0.000026106
3.882195117,3882.195117,0.000025815
3.882443085,3882.443085,0.000026105
3.882691054,3882.691054,0.000025825
3.882815038,3882.815038,0.000026113
3.883063006,3883.063006,0.000025811
3.883310975,3883.310975,0.000026104
3.883434959,3883.434959,0.00002582
3.883682928,3883.682928,0.000026107
3.883930896,3883.930896,0.000025822
3.88405488,3884.05488,0.000026107
3.884302849,3884.302849,0.000025811
3.884550817,3884.550817,0.000026101
3.884674802,3884.674802,0.000025809
3.88492277,3884.92277,0.000026106
3.885170739,3885.170739,0.000025817
3.885294723,3885.294723,0.000026103
3.885542691,3885.542691,0.000025812
3.88579066,3885.79066,0.000026101
3.885914644,3885.914644,0.00002581
3.886162613,3886.162613,0.0000261
3.886410581,3886.410581,0.000025818
3.886534566,3886.534566,0.000026105
3.886782534,3886.782534,0.000025812
3.887030503,3887.030503,0.000026114
3.887154487,3887.154487,0.000025808
3.887402455,3887.402455,0.000026099
3.887650424,3887.650424,0.000025806
3.887774408,3887.774408,0.000026099
3.888022377,3888.022377,0.000025801
3.888270345,3888.270345,0.000026094
3.888394329,3888.394329,0.000025808
3.888642298,3888.642298,0.000026094
3.888890266,3888.890266,0.000025813
3.889014251,3889.014251,0.000026101
3.889262219,3889.262219,0.000025805
3.889510188,3889.510188,0.000026081
3.889634172,3889.634172,0.000025802
3.889882141,3889.882141,0.000026098
3.890130109,3890.130109,0.000025807
3.890254093,3890.254093,0.000026085
3.890502062,3890.502062,0.000025798
3.89075003,3890.75003,0.000026085
3.890874015,3890.874015,0.000025798
3.891121983,3891.121983,0.000026081
3.891369952,3891.369952,0.000025805
3.891493936,3891.493936,0.000026092
3.891741904,3891.741904,0.000025806
3.891989873,3891.989873,0.000026087
3.892113857,3892.113857,0.0000258
3.892361826,3892.361826,0.000026085
3.892609794,3892.609794,0.000025799
3.892733779,3892.733779,0.000026077
3.892981747,3892.981747,0.000025803
3.893229716,3893.229716,0.000026083
3.8933537,3893.3537,0.000025803
3.893601668,3893.601668,0.000026077
3.893849637,3893.849637,0.000025803
3.893973621,3893.973621,0.000026089
3.89422159,3894.22159,0.000025802
3.894469558,3894.469558,0.000026078
3.894593542,3894.593542,0.000025799
3.894841511,3894.841511,0.000026073
3.895089479,3895.089479,0.000025795
3.895213464,3895.213464,0.000026092
3.895461432,3895.461432,0.0000258
3.895709401,3895.709401,0.000026072
3.895833385,3895.833385,0.000025798
3.896081354,3896.081354,0.000026074
3.896329322,3896.329322,0.000025802
3.896453306,3896.453306,0.000026082
3.896701275,3896.701275,0.000025806
3.896949243,3896.949243,0.000026077
3.897073228,3897.073228,0.0000258
3.897321196,3897.321196,0.000026071
3.897569165,3897.569165,0.000025795
3.897693149,3897.693149,0.000026062
3.897941117,3897.941117,0.00002579
3.898189086,3898.189086,0.000026075
3.89831307,3898.31307,0.0000258
3.898561039,3898.561039,0.000026075
3.898809007,3898.809007,0.000025791
3.898932991,3898.932991,0.000026065
3.89918096,3899.18096,0.000025785
3.899428929,3899.428929,0.000026061
3.899552913,3899.552913,0.000025791
3.899800881,3899.800881,0.000026061
3.90004885,3900.04885,0.000025788
3.900172834,3900.172834,0.000026069
3.900420803,3900.420803,0.000025796
3.900668771,3900.668771,0.000026068
3.900792755,3900.792755,0.000025785
3.901040724,3901.040724,0.000026054
3.901288692,3901.288692,0.000025784
3.901412677,3901.412677,0.000026057
3.901660645,3901.660645,0.00002579
3.901908614,3901.908614,0.000026067
3.902032598,3902.032598,0.000025786
3.902280566,3902.280566,0.000026054
3.902528535,3902.528535,0.000025789
3.902652519,3902.652519,0.000026065
3.902900488,3902.900488,0.000025783
3.903148456,3903.148456,0.000026061
3.903272441,3903.272441,0.00002579
3.903520409,3903.520409,0.000026066
3.903768378,3903.768378,0.000025787
3.903892362,3903.892362,0.000026068
3.90414033,3904.14033,0.00002578
3.904388299,3904.388299,0.00002605
3.904512283,3904.512283,0.000025797
3.904760252,3904.760252,0.000026059
3.90500822,3905.00822,0.000025794
3.905132204,3905.132204,0.000026054
3.905380173,3905.380173,0.000025787
3.905628141,3905.628141,0.000026058
3.905752126,3905.752126,0.000025787
3.906000094,3906.000094,0.000026047
3.906248063,3906.248063,0.00002579
3.906372047,3906.372047,0.000026056
3.906620016,3906.620016,0.000025792
3.906867984,3906.867984,0.000026056
3.906991968,3906.991968,0.00002578
3.907239937,3907.239937,0.000026047
3.907487905,3907.487905,0.000025786
3.90761189,3907.61189,0.000026041
3.907859858,3907.859858,0.00002578
3.908107827,3908.107827,0.000026038
3.908231811,3908.231811,0.000025788
3.908479779,3908.479779,0.000026045
3.908727748,3908.727748,0.000025776
3.908851732,3908.851732,0.000026044
3.909099701,3909.099701,0.00002578
3.909347669,3909.347669,0.000026049
3.909471653,3909.471653,0.000025779
3.909719622,3909.719622,0.000026042
3.909967591,3909.967591,0.000025785
3.910091575,3910.091575,0.000026032
3.910339543,3910.339543,0.000025774
3.910587512,3910.587512,0.000026041
3.91083548,3910.83548,0.000025777
3.910959465,3910.959465,0.000026047
3.911207433,3911.207433,0.000025779
3.911455402,3911.455402,0.000026033
3.911579386,3911.579386,0.000025786
3.911827354,3911.827354,0.000026042
3.912075323,3912.075323,0.000025776
3.912199307,3912.199307,0.000026031
3.912447276,3912.447276,0.000025779
3.912695244,3912.695244,0.000026036
3.912819228,3912.819228,0.000025775
3.913067197,3913.067197,0.000026036
3.913315166,3913.315166,0.000025781
3.91343915,3913.43915,0.000026028
3.913687118,3913.687118,0.000025781
3.913935087,3913.935087,0.000026036
3.914059071,3914.059071,0.000025775
3.91430704,3914.30704,0.000026036
3.914555008,3914.555008,0.000025784
3.914678992,3914.678992,0.000026029
3.914926961,3914.926961,0.000025787
3.915174929,3915.174929,0.000026029
3.915298914,3915.298914,0.000025771
3.915546882,3915.546882,0.000026019
3.915794851,3915.794851,0.000025775
3.915918835,3915.918835,0.00002603
3.916166803,3916.166803,0.000025773
3.916414772,3916.414772,0.000026022
3.916538756,3916.538756,0.000025772
3.916786725,3916.786725,0.000026027
3.917034693,3917.034693,0.000025775
3.917158678,3917.158678,0.000026023
3.917406646,3917.406646,0.000025787
3.917654615,3917.654615,0.000026025
3.917778599,3917.778599,0.000025777
3.918026567,3918.026567,0.000026023
3.918274536,3918.274536,0.000025779
3.91839852,3918.39852,0.000026027
3.918646489,3918.646489,0.000025777
3.918894457,3918.894457,0.000026028
3.919018441,3919.018441,0.000025768
3.91926641,3919.26641,0.000026023
3.919514378,3919.514378,0.000025766
3.919638363,3919.638363,0.000026014
3.919886331,3919.886331,0.00002578
3.9201343,3920.1343,0.000026023
3.920258284,3920.258284,0.000025769
3.920506253,3920.506253,0.000026014
3.920754221,3920.754221,0.000025767
3.920878205,3920.878205,0.000026027
3.921126174,3921.126174,0.000025767
3.921374142,3921.374142,0.000026013
3.921498127,3921.498127,0.000025759
3.921746095,3921.746095,0.000026014
3.921994064,3921.994064,0.000025766
3.922118048,3922.118048,0.000026011
3.922366016,3922.366016,0.00002577
3.922613985,3922.613985,0.000026018
3.922737969,3922.737969,0.000025772
3.922985938,3922.985938,0.000026014
3.923233906,3923.233906,0.000025764
3.92335789,3923.35789,0.000026003
3.923605859,3923.605859,0.000025765
3.923853828,3923.853828,0.000026014
3.923977812,3923.977812,0.00002577
3.92422578,3924.22578,0.000026001
3.924473749,3924.473749,0.000025772
3.924597733,3924.597733,0.00002601
3.924845702,3924.845702,0.000025769
3.92509367,3925.09367,0.00002601
3.925217654,3925.217654,0.000025758
3.925465623,3925.465623,0.000026009
3.925713591,3925.713591,0.00002576
3.925837576,3925.837576,0.000026005
3.926085544,3926.085544,0.000025765
3.926333513,3926.333513,0.000026008
3.926457497,3926.457497,0.000025763
3.926705465,3926.705465,0.000026003
3.926953434,3926.953434,0.000025762
3.927077418,3927.077418,0.000026004
3.927325387,3927.325387,0.000025757
3.927573355,3927.573355,0.000026004
3.92769734,3927.69734,0.000025762
3.927945308,3927.945308,0.000025999
3.928193277,3928.193277,0.000025763
3.928317261,3928.317261,0.000025997
3.928565229,3928.565229,0.000025761
3.928813198,3928.813198,0.000025991
3.928937182,3928.937182,0.000025759
3.929185151,3929.185151,0.000026
3.929433119,3929.433119,0.000025749
3.929557103,3929.557103,0.000025994
3.929805072,3929.805072,0.000025769
3.93005304,3930.05304,0.000025999
3.930177025,3930.177025,0.000025755
3.930424993,3930.424993,0.000026
3.930672962,3930.672962,0.000025762
3.930796946,3930.796946,0.000025992
3.931044915,3931.044915,0.000025764
3.931292883,3931.292883,0.000025999
3.931416867,3931.416867,0.00002576
3.931664836,3931.664836,0.000025985
3.931912804,3931.912804,0.000025762
3.932036789,3932.036789,0.000025988
3.932284757,3932.284757,0.00002576
3.932532726,3932.532726,0.000025989
3.93265671,3932.65671,0.000025754
3.932904678,3932.904678,0.000025995
3.933152647,3933.152647,0.000025749
3.933276631,3933.276631,0.000025978
3.9335246,3933.5246,0.000025745
3.933772568,3933.772568,0.00002599
3.933896552,3933.896552,0.000025768
3.934144521,3934.144521,0.000025984
3.93439249,3934.39249,0.000025752
3.934516474,3934.516474,0.00002599
3.934764442,3934.764442,0.000025751
3.935012411,3935.012411,0.000025987
3.935136395,3935.136395,0.000025757
3.935384364,3935.384364,0.000025982
3.935632332,3935.632332,0.000025761
3.935756316,3935.756316,0.000025982
3.936004285,3936.004285,0.000025752
3.936252253,3936.252253,0.00002598
3.936376238,3936.376238,0.000025756
3.936624206,3936.624206,0.000025985
3.936872175,3936.872175,0.00002576
3.936996159,3936.996159,0.000025985
